Address,Price,Links,Dates,Details
"22911 E Euclid Circle, Aurora, CO 80016","$819,900 ",https://www.zillow.com/homedetails/22911-E-Euclid-Cir-Aurora-CO-80016/54483703_zpid/,Open: Sun. 11am-1pm From 2023-08-25,"5 bds5 ba4,547 sqft"
"1550 S Telluride Street, Aurora, CO 80017","$530,000 ",https://www.zillow.com/homedetails/1550-S-Telluride-St-Aurora-CO-80017/13073268_zpid/,14 days on Zillow From 2023-08-25,"7 bds2 ba2,250 sqft"
"13553 E Kentucky Place, Aurora, CO 80012","$376,000 ",https://www.zillow.com/homedetails/13553-E-Kentucky-Pl-Aurora-CO-80012/13042232_zpid/,14 days on Zillow From 2023-08-25,2 bds1 ba903 sqft
"1292 S Crystal Way, Aurora, CO 80012","$338,000 ",https://www.zillow.com/homedetails/1292-S-Crystal-Way-Aurora-CO-80012/13068082_zpid/,14 days on Zillow From 2023-08-25,"Studio -- ba1,258 sqft"
"1685 S Fundy Street, Aurora, CO 80017","$437,000 ",https://www.zillow.com/homedetails/1685-S-Fundy-St-Aurora-CO-80017/13075943_zpid/,Open: Sun. 12-2pm From 2023-08-25,"3 bds1 ba1,113 sqft"
"Alexandrite Plan, Harmony","$549,950+",https://www.zillow.com/community/harmony/2067387758_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"3 bds2 ba1,740 sqft"
"26925 E Costilla Drive, Aurora, CO 80016","$809,900 ",https://www.zillow.com/homedetails/26925-E-Costilla-Dr-Aurora-CO-80016/87625844_zpid/,14 days on Zillow From 2023-08-25,"3 bds3 ba4,694 sqft"
"Magnolia ; Residence 40111 Plan, The Outlook at Southshore","$644,990+",https://www.zillow.com/community/outlook-at-southshore/2063415425_zpid/,Open: Mon 10 - 6 Tue 10... From 2023-08-25,"2 bds3 ba1,806 sqft"
"6354 S Sicily Way, Aurora, CO 80016","$875,000 ",https://www.zillow.com/homedetails/6354-S-Sicily-Way-Aurora-CO-80016/13122510_zpid/,Open: Sat. 11am-1pm From 2023-08-25,"6 bds6 ba5,491 sqft"
"19456 E 58th Circle, Aurora, CO 80019","$449,000 ",https://www.zillow.com/homedetails/19456-E-58th-Cir-Aurora-CO-80019/49457215_zpid/,14 days on Zillow From 2023-08-25,"3 bds2 ba1,294 sqft"
"14333 E 1st Drive Unit 306, Aurora, CO 80011","$350,000 ",https://www.zillow.com/homedetails/14333-E-1st-Dr-UNIT-306-Aurora-CO-80011/58889038_zpid/,14 days on Zillow From 2023-08-25,"3 bds2 ba1,543 sqft"
"14214 E 1st Drive Unit B08, Aurora, CO 80011","$300,000 ",https://www.zillow.com/homedetails/14214-E-1st-Dr-APT-B08-Aurora-CO-80011/13062870_zpid/,14 days on Zillow From 2023-08-25,"2 bds2 ba1,032 sqft"
"14216 E 1st Drive Unit B03, Aurora, CO 80011","$225,000 ",https://www.zillow.com/homedetails/14216-E-1st-Dr-APT-B03-Aurora-CO-80011/13062855_zpid/,14 days on Zillow From 2023-08-25,1 bd1 ba756 sqft
"1635 S Buckley Circle, Aurora, CO 80017","$435,000 ",https://www.zillow.com/homedetails/1635-S-Buckley-Cir-Aurora-CO-80017/13074122_zpid/,14 days on Zillow From 2023-08-25,"2 bds3 ba1,235 sqft"
"15462 E Bails Drive, Aurora, CO 80017","$539,900 ",https://www.zillow.com/homedetails/15462-E-Bails-Dr-Aurora-CO-80017/2061204739_zpid/,Open: Sat. 10am-4pm From 2023-08-25,"3 bds3 ba1,749 sqft"
"11159 E 25th Drive, Aurora, CO 80010","$595,000 ",https://www.zillow.com/homedetails/11159-E-25th-Dr-Aurora-CO-80010/245119866_zpid/,Open: Sat. 12am-3pm From 2023-08-25,"3 bds3 ba2,300 sqft"
"9412-9414 E Mexico Avenue, Denver, CO 80247","$1,312,800 ",https://www.zillow.com/homedetails/9412-9414-E-Mexico-Ave-Denver-CO-80247/2056040736_zpid/,14 days on Zillow From 2023-08-25,"-- bds8 ba2,488 sqft"
"CHATHAM Plan, Harmony","$574,990+",https://www.zillow.com/community/harmony/2063468459_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"4 bds2 ba1,771 sqft"
"3714 S Espana Way, Aurora, CO 80013","$415,000 ",https://www.zillow.com/homedetails/3714-S-Espana-Way-Aurora-CO-80013/13092880_zpid/,14 days on Zillow From 2023-08-25,"2 bds2 ba1,760 sqft"
"21004 E Jefferson Circle, Aurora, CO 80013","$625,000 ",https://www.zillow.com/homedetails/21004-E-Jefferson-Cir-Aurora-CO-80013/87621577_zpid/,14 days on Zillow From 2023-08-25,"3 bds3 ba3,432 sqft"
"1290 Beeler Street, Aurora, CO 80010","$449,000 ",https://www.zillow.com/homedetails/1290-Beeler-St-Aurora-CO-80010/13036327_zpid/,14 days on Zillow From 2023-08-25,2 bds1 ba936 sqft
"19602 E Bethany Drive, Aurora, CO 80013","$440,900 ",https://www.zillow.com/homedetails/19602-E-Bethany-Dr-Aurora-CO-80013/13087691_zpid/,14 days on Zillow From 2023-08-25,"4 bds2 ba1,200 sqft"
"16307 E Center Drive E, Aurora, CO 80017","$460,000 ",https://www.zillow.com/homedetails/16307-E-Center-Dr-Aurora-CO-80017/13064971_zpid/,14 days on Zillow From 2023-08-25,"3 bds3 ba1,792 sqft"
"11984 E Harvard Avenue, Aurora, CO 80014","$397,000 ",https://www.zillow.com/homedetails/11984-E-Harvard-Ave-Aurora-CO-80014/13054122_zpid/,"Price cut: $13,000 (Aug 20) From 2023-08-25","2 bds3 ba1,948 sqft"
"4804 S Nucla Way, Aurora, CO 80015","$535,000 ",https://www.zillow.com/homedetails/4804-S-Nucla-Way-Aurora-CO-80015/13106708_zpid/,15 days on Zillow From 2023-08-25,"4 bds2 ba1,824 sqft"
"4264 S Halifax Way, Aurora, CO 80013","$518,500 ",https://www.zillow.com/homedetails/4264-S-Halifax-Way-Aurora-CO-80013/13095107_zpid/,3D Tour From 2023-08-25,"3 bds3 ba2,042 sqft"
"1296 S Uvalda Street, Aurora, CO 80012","$269,800 ",https://www.zillow.com/homedetails/1296-S-Uvalda-St-Aurora-CO-80012/13049335_zpid/,15 days on Zillow From 2023-08-25,2 bds1 ba840 sqft
"8119 S Country Club Parkway, Aurora, CO 80016","$899,900 ",https://www.zillow.com/homedetails/8119-S-Country-Club-Pkwy-Aurora-CO-80016/87624344_zpid/,15 days on Zillow From 2023-08-25,"4 bds5 ba4,400 sqft"
"364 S Ironton Street Unit 216, Aurora, CO 80012","$197,900 ",https://www.zillow.com/homedetails/364-S-Ironton-St-APT-216-Aurora-CO-80012/13043168_zpid/,15 days on Zillow From 2023-08-25,1 bd1 ba700 sqft
"13177 E Alaska Avenue, Aurora, CO 80012","$459,000 ",https://www.zillow.com/homedetails/13177-E-Alaska-Ave-Aurora-CO-80012/13040943_zpid/,"Price cut: $10,000 (Aug 22) From 2023-08-25","3 bds3 ba1,756 sqft"
"5916 S Winnipeg Street, Aurora, CO 80015","$498,500 ",https://www.zillow.com/homedetails/5916-S-Winnipeg-St-Aurora-CO-80015/54647257_zpid/,Open: Sat. 12am-2pm From 2023-08-25,"3 bds2 ba2,320 sqft"
"4084 S Riviera Street, Aurora, CO 80018","$565,000 ",https://www.zillow.com/homedetails/4084-S-Riviera-St-Aurora-CO-80018/54644768_zpid/,3D Tour From 2023-08-25,"4 bds3 ba2,170 sqft"
"23975 E Arizona Place, Aurora, CO 80018","$642,000 ",https://www.zillow.com/homedetails/23975-E-Arizona-Pl-Aurora-CO-80018/63153136_zpid/,15 days on Zillow From 2023-08-25,"5 bds4 ba3,248 sqft"
"19850 E Columbia Avenue, Aurora, CO 80013","$439,900 ",https://www.zillow.com/homedetails/19850-E-Columbia-Ave-Aurora-CO-80013/13087771_zpid/,"Price cut: $9,600 (Aug 21) From 2023-08-25","2 bds2 ba2,267 sqft"
"Aurora Plan, The Aurora Highlands Horizon Collection","$469,990+",https://www.zillow.com/community/aurora-highlands-horizon-collection/2056057779_zpid/,Open: Mon:10AM-6PM;Tue:... From 2023-08-25,"4 bds3 ba1,794 sqft"
"Celeste Plan, The Aurora Highlands Horizon Collection","$459,990+",https://www.zillow.com/community/aurora-highlands-horizon-collection/2056057780_zpid/,Open: Mon:10AM-6PM;Tue:... From 2023-08-25,"3 bds3 ba1,606 sqft"
"2541 S Olathe Way, Aurora, CO 80013","$550,000 ",https://www.zillow.com/homedetails/2541-S-Olathe-Way-Aurora-CO-80013/13080577_zpid/,22 days on Zillow From 2023-08-25,"3 bds3 ba2,640 sqft"
"1 S Eagle Circle, Aurora, CO 80012","$425,000 ",https://www.zillow.com/homedetails/1-S-Eagle-Cir-Aurora-CO-80012/13063059_zpid/,"Price cut: $15,000 (Aug 14) From 2023-08-25","3 bds2 ba1,936 sqft"
"2680 S Vaughn Way Unit B, Aurora, CO 80014","$449,000 ",https://www.zillow.com/homedetails/2680-S-Vaughn-Way-APT-B-Aurora-CO-80014/13052114_zpid/,22 days on Zillow From 2023-08-25,"4 bds4 ba2,418 sqft"
"24 Nome Way Unit B, Aurora, CO 80012","$320,000 ",https://www.zillow.com/homedetails/24-Nome-Way-UNIT-B-Aurora-CO-80012/13038740_zpid/,22 days on Zillow From 2023-08-25,2 bds2 ba944 sqft
"23522 E Bailey Place, Aurora, CO 80016","$999,900 ",https://www.zillow.com/homedetails/23522-E-Bailey-Pl-Aurora-CO-80016/123456762_zpid/,22 days on Zillow From 2023-08-25,"4 bds5 ba5,490 sqft"
"17700 E Bates Avenue, Aurora, CO 80013","$499,900 ",https://www.zillow.com/homedetails/17700-E-Bates-Ave-Aurora-CO-80013/13087046_zpid/,"Price cut: $20,000 (Aug 18) From 2023-08-25","4 bds2 ba1,644 sqft"
"2149 S Joliet Court, Aurora, CO 80014","$635,000 ",https://www.zillow.com/homedetails/2149-S-Joliet-Ct-Aurora-CO-80014/13053318_zpid/,22 days on Zillow From 2023-08-25,"4 bds3 ba3,020 sqft"
"12091 E Hoye Drive, Aurora, CO 80012","$350,000 ",https://www.zillow.com/homedetails/12091-E-Hoye-Dr-Aurora-CO-80012/13044461_zpid/,Open: Sat. 11am-1pm From 2023-08-25,"2 bds2 ba1,064 sqft"
"7844 S Elk Street, Aurora, CO 80016","$719,000 ",https://www.zillow.com/homedetails/7844-S-Elk-St-Aurora-CO-80016/122255573_zpid/,Video Walkthrough From 2023-08-25,"4 bds3 ba3,618 sqft"
"21952 E Layton Drive, Aurora, CO 80015","$825,000 ",https://www.zillow.com/homedetails/21952-E-Layton-Dr-Aurora-CO-80015/122251058_zpid/,"Price cut: $25,000 (Aug 24) From 2023-08-25","5 bds3 ba4,642 sqft"
"1651 Ensenada Street, Aurora, CO 80011","$419,900 ",https://www.zillow.com/homedetails/1651-Ensenada-St-Aurora-CO-80011/13013500_zpid/,Price cut: $100 (Aug 23) From 2023-08-25,"3 bds2 ba1,200 sqft"
"ELDER Plan, Harmony","$595,990+",https://www.zillow.com/community/harmony/2063468463_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"4 bds3 ba2,156 sqft"
"6242 S Oak Hill Court, Aurora, CO 80016","$1,350,000 ",https://www.zillow.com/homedetails/6242-S-Oak-Hill-Ct-Aurora-CO-80016/87628275_zpid/,Open: Sun. 12-3pm From 2023-08-25,"6 bds5 ba5,360 sqft"
"15814 E Exposition Drive, Aurora, CO 80017","$495,000 ",https://www.zillow.com/homedetails/15814-E-Exposition-Dr-Aurora-CO-80017/13065874_zpid/,3D Tour From 2023-08-25,"3 bds2 ba2,176 sqft"
"11607 E Cornell Circle, Aurora, CO 80014","$430,000 ",https://www.zillow.com/homedetails/11607-E-Cornell-Cir-Aurora-CO-80014/13057645_zpid/,"Price cut: $5,000 (Aug 23) From 2023-08-25","3 bds3 ba2,487 sqft"
"15935 E Radcliff Place Unit B, Aurora, CO 80015","$405,000 ",https://www.zillow.com/homedetails/15935-E-Radcliff-Pl-APT-B-Aurora-CO-80015/13106107_zpid/,23 days on Zillow From 2023-08-25,"3 bds1 ba1,092 sqft"
"19448 E Utah Place, Aurora, CO 80017","$460,000 ",https://www.zillow.com/homedetails/19448-E-Utah-Pl-Aurora-CO-80017/13076141_zpid/,3D Tour From 2023-08-25,"4 bds2 ba1,923 sqft"
"4666 S Buckley Way, Aurora, CO 80015","$439,000 ",https://www.zillow.com/homedetails/4666-S-Buckley-Way-Aurora-CO-80015/13107060_zpid/,23 days on Zillow From 2023-08-25,"3 bds2 ba1,621 sqft"
"1125 Moline Street, Aurora, CO 80010","$464,900 ",https://www.zillow.com/homedetails/1125-Moline-St-Aurora-CO-80010/13033919_zpid/,"Price cut: $5,000 (Aug 17) From 2023-08-25","3 bds2 ba1,419 sqft"
"6324 N Lisbon Street, Aurora, CO 80019","$649,900 ",https://www.zillow.com/homedetails/6324-N-Lisbon-St-Aurora-CO-80011/2056168144_zpid/,Open: M: 1:00 PM-5:00 P... From 2023-08-25,"3 bds3 ba2,955 sqft"
"19152 E Hampden Drive, Aurora, CO 80013","$600,000 ",https://www.zillow.com/homedetails/19152-E-Hampden-Dr-Aurora-CO-80013/13093267_zpid/,3D Tour From 2023-08-25,"4 bds4 ba2,758 sqft"
"6074 N Perth Street, Aurora, CO 80019","$675,000 ",https://www.zillow.com/homedetails/6074-N-Perth-St-Aurora-CO-80019/313208549_zpid/,23 days on Zillow From 2023-08-25,"4 bds4 ba2,564 sqft"
"13344 E Asbury Drive, Aurora, CO 80014","$399,000 ",https://www.zillow.com/homedetails/13344-E-Asbury-Dr-Aurora-CO-80014/13050238_zpid/,23 days on Zillow From 2023-08-25,"2 bds2 ba1,392 sqft"
"Rocky Mountain - with Basement Plan, The Aurora Highlands Landmark Collection","$497,730+",https://www.zillow.com/community/aurora-highlands-landmark-collection/2056173959_zpid/,Open: Mon:10AM-6PM;Tue:... From 2023-08-25,"2 bds2 ba1,537 sqft"
"Sand Dune - with Basement Plan, The Aurora Highlands Landmark Collection","$536,630+",https://www.zillow.com/community/aurora-highlands-landmark-collection/2056173960_zpid/,Open: Mon:10AM-6PM;Tue:... From 2023-08-25,"2 bds2 ba1,775 sqft"
"10752 E Exposition Avenue Unit 332, Aurora, CO 80012","$155,000 ",https://www.zillow.com/homedetails/10752-E-Exposition-Ave-APT-332-Aurora-CO-80012/13043570_zpid/,23 days on Zillow From 2023-08-25,2 bds1 ba761 sqft
"11701 E Adriatic Place, Aurora, CO 80014","$575,000 ",https://www.zillow.com/homedetails/11701-E-Adriatic-Pl-Aurora-CO-80014/13053004_zpid/,23 days on Zillow From 2023-08-25,"4 bds3 ba2,766 sqft"
"4756 S Netherland Street, Centennial, CO 80015","$850,000 ",https://www.zillow.com/homedetails/4756-S-Netherland-St-Centennial-CO-80015/99644424_zpid/,23 days on Zillow From 2023-08-25,"4 bds3 ba3,924 sqft"
"972 S Nome Street, Aurora, CO 80012","$539,900 ",https://www.zillow.com/homedetails/972-S-Nome-St-Aurora-CO-80012/13044200_zpid/,23 days on Zillow From 2023-08-25,"4 bds2 ba2,067 sqft"
"82 S Trussville Street, Aurora, CO 80018","$446,950 ",https://www.zillow.com/homedetails/82-S-Trussville-St-Aurora-CO-80018/2056195183_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"3 bds3 ba1,475 sqft"
"104 S Uriah Street, Aurora, CO 80018","$577,950 ",https://www.zillow.com/homedetails/104-S-Uriah-St-Aurora-CO-80016/2056195184_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"3 bds2 ba1,889 sqft"
"3888 N Grand Baker Street, Aurora, CO 80019","$763,950 ",https://www.zillow.com/homedetails/3888-N-Grand-Baker-St-Aurora-CO-80019/2056199655_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"4 bds4 ba4,206 sqft"
"16045 E Ithaca Place Unit D, Aurora, CO 80013","$350,000 ",https://www.zillow.com/homedetails/16045-E-Ithaca-Pl-APT-D-Aurora-CO-80013/13097814_zpid/,24 days on Zillow From 2023-08-25,"2 bds2 ba1,186 sqft"
"21618 E 61st Drive, Aurora, CO 80019","$650,000 ",https://www.zillow.com/homedetails/21618-E-61st-Dr-Aurora-CO-80019/313208746_zpid/,24 days on Zillow From 2023-08-25,"3 bds3 ba3,440 sqft"
"21031 E 60th Avenue, Aurora, CO 80019","$435,000 ",https://www.zillow.com/homedetails/21031-E-60th-Ave-Aurora-CO-80019/332839346_zpid/,24 days on Zillow From 2023-08-25,"3 bds3 ba1,428 sqft"
"761 S De Gaulle Court, Aurora, CO 80018","$725,000 ",https://www.zillow.com/homedetails/761-S-De-Gaulle-St-Aurora-CO-80016/338358147_zpid/,Open: Mon 1-6 ; Tue 10-... From 2023-08-25,"4 bds4 ba3,893 sqft"
"791 S De Gaulle Court, Aurora, CO 80018","$635,000 ",https://www.zillow.com/homedetails/791-S-De-Gaulle-St-Aurora-CO-80016/338358306_zpid/,Open: Mon 1-6 ; Tue 10-... From 2023-08-25,"3 bds2 ba3,802 sqft"
"3860 N Gold Bug Street, Aurora, CO 80019","$577,950 ",https://www.zillow.com/homedetails/3860-N-Gold-Bug-St-Aurora-CO-80019/2056204135_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"4 bds2 ba1,747 sqft"
"21000 E Quincy Drive, Aurora, CO 80015","$602,950 ",https://www.zillow.com/homedetails/21000-E-Quincy-Dr-Aurora-CO-80015/319930750_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"3 bds4 ba1,720 sqft"
"7428 S Catawba Way, Aurora, CO 80016","$679,900 ",https://www.zillow.com/homedetails/7428-S-Catawba-Way-Aurora-CO-80016/58886100_zpid/,"Price cut: $20,000 (Aug 16) From 2023-08-25","4 bds3 ba3,436 sqft"
"1253 S Kingston Court Unit 11, Aurora, CO 80012","$587,900 ",https://www.zillow.com/homedetails/1253-S-Kingston-Ct-11-Aurora-CO-80012/2056212707_zpid/,Open: Sun. 11am-4pm From 2023-08-25,"3 bds3 ba1,848 sqft"
"17473 E Mansfield Avenue Unit 111wl, Aurora, CO 80013","$249,900 ",https://www.zillow.com/homedetails/17473-E-Mansfield-Ave-APT-111WL-Aurora-CO-80013/13096681_zpid/,17 days on Zillow From 2023-08-25,1 bd1 ba800 sqft
"1370 Salem Street, Aurora, CO 80011","$425,000 ",https://www.zillow.com/homedetails/1370-Salem-St-Aurora-CO-80011/13032234_zpid/,18 days on Zillow From 2023-08-25,"4 bds2 ba2,184 sqft"
"13992 E Marina Drive Unit 208, Aurora, CO 80014","$200,000 ",https://www.zillow.com/homedetails/13992-E-Marina-Dr-APT-208-Aurora-CO-80014/13082751_zpid/,18 days on Zillow From 2023-08-25,1 bd1 ba784 sqft
"Iris ; Residence 40214 Plan, The Outlook at Southshore","$699,990+",https://www.zillow.com/community/outlook-at-southshore/2063415427_zpid/,Open: Mon 10 - 6 Tue 10... From 2023-08-25,"4 bds4 ba2,786 sqft"
"17266 E Ford Drive, Aurora, CO 80017","$229,900 ",https://www.zillow.com/homedetails/17266-E-Ford-Dr-Aurora-CO-80017/13063684_zpid/,Video Walkthrough From 2023-08-25,1 bd1 ba648 sqft
"4745 S Salida Street, Aurora, CO 80015","$400,000 ",https://www.zillow.com/homedetails/4745-S-Salida-St-Aurora-CO-80015/13107894_zpid/,19 days on Zillow From 2023-08-25,3 bds1 ba924 sqft
"14000 E Linvale Place Unit 611, Aurora, CO 80014","$419,900 ",https://www.zillow.com/homedetails/14000-E-Linvale-Pl-APT-611-Aurora-CO-80014/13082187_zpid/,"Price cut: $8,000 (Aug 11) From 2023-08-25","3 bds2 ba1,400 sqft"
"Brownstone Plan, The Aurora Highlands","$522,990+",https://www.zillow.com/community/aurora-highlands/2066580185_zpid/,Open: M:10AM-6PM;Tu:10A... From 2023-08-25,"3 bds2 ba1,809 sqft"
"2514 S Toledo Way, Aurora, CO 80014","$470,000 ",https://www.zillow.com/homedetails/2514-S-Toledo-Way-Aurora-CO-80014/13051707_zpid/,20 days on Zillow From 2023-08-25,"2 bds3 ba2,202 sqft"
"18879 E 16th Place, Aurora, CO 80011","$465,000 ",https://www.zillow.com/homedetails/18879-E-16th-Pl-Aurora-CO-80011/13013028_zpid/,3D Tour From 2023-08-25,"3 bds3 ba2,480 sqft"
"Coronado Plan, Landmark at Mead at Southshore","$791,950+",https://www.zillow.com/community/landmark-at-mead-at-southshore/2069179984_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"3 bds3 ba2,750 sqft"
"23445 E Platte Drive Unit E, Aurora, CO 80016","$335,000 ",https://www.zillow.com/homedetails/23445-E-Platte-Dr-Aurora-CO-80016/2067129590_zpid/,20 days on Zillow From 2023-08-25,2 bds1 ba862 sqft
"16029 E Radcliff Place Unit B, Aurora, CO 80015","$350,000 ",https://www.zillow.com/homedetails/16029-E-Radcliff-Pl-APT-B-Aurora-CO-80015/13106089_zpid/,3D Tour From 2023-08-25,2 bds1 ba900 sqft
"4122 S Andes Way, Aurora, CO 80013","$528,000 ",https://www.zillow.com/homedetails/4122-S-Andes-Way-Aurora-CO-80013/13094272_zpid/,20 days on Zillow From 2023-08-25,"3 bds3 ba2,030 sqft"
"18528 E Kansas Place, Aurora, CO 80017","$505,000 ",https://www.zillow.com/homedetails/18528-E-Kansas-Pl-Aurora-CO-80017/13074898_zpid/,20 days on Zillow From 2023-08-25,"4 bds2 ba1,823 sqft"
"15464 E Bails Drive, Aurora, CO 80017","$539,900 ",https://www.zillow.com/homedetails/15464-E-Bails-Dr-Aurora-CO-80017/2067581028_zpid/,Open: Sat. 10am-4pm From 2023-08-25,"3 bds3 ba1,749 sqft"
"15460 E Bails Drive, Aurora, CO 80017","$494,900 ",https://www.zillow.com/homedetails/15460-E-Bails-Dr-Aurora-CO-80017/2061204514_zpid/,Open: Sat. 10am-4pm From 2023-08-25,"2 bds2 ba1,164 sqft"
"2531 S Oakland Street, Aurora, CO 80014","$739,000 ",https://www.zillow.com/homedetails/2531-S-Oakland-St-Aurora-CO-80014/13054155_zpid/,3D Tour From 2023-08-25,"5 bds4 ba3,293 sqft"
"1828 S Hannibal Street, Aurora, CO 80017","$524,900 ",https://www.zillow.com/homedetails/1828-S-Hannibal-St-Aurora-CO-80017/2056121714_zpid/,Open: Sat. 10am-4pm From 2023-08-25,"3 bds3 ba1,586 sqft"
"15934 E Linvale Avenue, Aurora, CO 80013","$459,900 ",https://www.zillow.com/homedetails/15934-E-Linvale-Ave-Aurora-CO-80013/13084737_zpid/,"Price cut: $5,000 (Aug 25) From 2023-08-25","3 bds2 ba1,296 sqft"
"25462 E 5th Place, Aurora, CO 80018","$649,000 ",https://www.zillow.com/homedetails/25462-E-5th-Pl-Aurora-CO-80018/99666508_zpid/,20 days on Zillow From 2023-08-25,"5 bds4 ba3,771 sqft"
"1832 S Hannibal Street, Aurora, CO 80017","$499,900 ",https://www.zillow.com/homedetails/1832-S-Hannibal-St-Aurora-CO-80017/2056121889_zpid/,Open: Sat. 10am-4pm From 2023-08-25,"2 bds2 ba1,149 sqft"
"14701 E Tennessee Drive Unit 138, Aurora, CO 80012","$194,900 ",https://www.zillow.com/homedetails/14701-E-Tennessee-Dr-APT-138-Aurora-CO-80012/13066556_zpid/,20 days on Zillow From 2023-08-25,1 bd1 ba664 sqft
"17911 E Brown Place, Aurora, CO 80013","$510,000 ",https://www.zillow.com/homedetails/17911-E-Brown-Pl-Aurora-CO-80013/13086088_zpid/,"Price cut: $15,000 (Aug 23) From 2023-08-25","4 bds3 ba1,980 sqft"
"3450 S Espana Court, Aurora, CO 80013","$670,000 ",https://www.zillow.com/homedetails/3450-S-Espana-Ct-Aurora-CO-80013/13089793_zpid/,21 days on Zillow From 2023-08-25,"4 bds4 ba3,133 sqft"
"12536 E Cornell Avenue Unit 104, Aurora, CO 80014","$249,973 ",https://www.zillow.com/homedetails/12536-E-Cornell-Ave-APT-104-Aurora-CO-80014/13059771_zpid/,3D Tour From 2023-08-25,1 bd1 ba786 sqft
"181 N Elk Court, Aurora, CO 80018","$659,000 ",https://www.zillow.com/homedetails/181-N-Elk-Ct-Aurora-CO-80018/87625187_zpid/,21 days on Zillow From 2023-08-25,"3 bds3 ba3,146 sqft"
"The Orchard Plan, Painted Prairie","$442,990+",https://www.zillow.com/community/painted-prairie/2056135248_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"3 bds3 ba1,682 sqft"
"101 S Vandriver Way, Aurora, CO 80018","$529,900 ",https://www.zillow.com/homedetails/101-S-Vandriver-Way-Aurora-CO-80016/2063217041_zpid/,3D Tour From 2023-08-25,"3 bds2 ba1,894 sqft"
"1506 S Eagle Street, Aurora, CO 80012","$525,000 ",https://www.zillow.com/homedetails/1506-S-Eagle-St-Aurora-CO-80012/13069592_zpid/,Open: Sat. 10am-1pm From 2023-08-25,"3 bds4 ba2,586 sqft"
"10782 E Exposition Avenue Unit 147, Aurora, CO 80012","$159,900 ",https://www.zillow.com/homedetails/10782-E-Exposition-Ave-APT-147-Aurora-CO-80012/13043604_zpid/,21 days on Zillow From 2023-08-25,2 bds1 ba761 sqft
"4174 S Ireland Court, Aurora, CO 80013","$435,000 ",https://www.zillow.com/homedetails/4174-S-Ireland-Ct-Aurora-CO-80013/13092185_zpid/,21 days on Zillow From 2023-08-25,"4 bds2 ba2,108 sqft"
"21321 E 60th Ave, Aurora, CO 80019","$495,000 ",https://www.zillow.com/homedetails/21321-E-60th-Ave-Aurora-CO-80019/313208531_zpid/,21 days on Zillow From 2023-08-25,"3 bds3 ba1,671 sqft"
"13961 E Marina Drive Unit 310, Aurora, CO 80014","$417,000 ",https://www.zillow.com/homedetails/13961-E-Marina-Dr-APT-310-Aurora-CO-80014/13083306_zpid/,"Price cut: $8,000 (Aug 24) From 2023-08-25","2 bds2 ba1,560 sqft"
"14076 E Stanford Circle Unit G05, Aurora, CO 80015","$275,000 ",https://www.zillow.com/homedetails/14076-E-Stanford-Cir-APT-G05-Aurora-CO-80015/13103342_zpid/,21 days on Zillow From 2023-08-25,1 bd1 ba792 sqft
"23703 E Ida Place Unit A, Aurora, CO 80016","$430,000 ",https://www.zillow.com/homedetails/23703-E-Ida-Pl-A-Aurora-CO-80016/2061455900_zpid/,21 days on Zillow From 2023-08-25,"2 bds3 ba1,319 sqft"
"1977 S Oakland Way, Aurora, CO 80014","$339,900 ",https://www.zillow.com/homedetails/1977-S-Oakland-Way-Aurora-CO-80014/13052716_zpid/,22 days on Zillow From 2023-08-25,"2 bds2 ba1,500 sqft"
"3146 Xanadu Street, Aurora, CO 80011","$457,500 ",https://www.zillow.com/homedetails/3146-Xanadu-St-Aurora-CO-80011/13018386_zpid/,"Price cut: $7,500 (Aug 23) From 2023-08-25","4 bds2 ba2,352 sqft"
"4230 S Andes Way, Aurora, CO 80013","$535,000 ",https://www.zillow.com/homedetails/4230-S-Andes-Way-Aurora-CO-80013/13094404_zpid/,22 days on Zillow From 2023-08-25,"3 bds3 ba1,898 sqft"
"12532 E Exposition Avenue, Aurora, CO 80012","$515,000 ",https://www.zillow.com/homedetails/12532-E-Exposition-Ave-Aurora-CO-80012/13041644_zpid/,"Price cut: $15,000 (Aug 21) From 2023-08-25","4 bds4 ba2,806 sqft"
"1753 S Nucla Street, Aurora, CO 80017","$545,000 ",https://www.zillow.com/homedetails/1753-S-Nucla-St-Aurora-CO-80017/13071843_zpid/,3D Tour From 2023-08-25,"4 bds2 ba1,999 sqft"
"1755 S Newark Court, Aurora, CO 80012","$625,000 ",https://www.zillow.com/homedetails/1755-S-Newark-Ct-Aurora-CO-80012/13048378_zpid/,34 days on Zillow From 2023-08-25,"4 bds4 ba3,135 sqft"
"1482 N Boston Street, Aurora, CO 80010","$465,000 ",https://www.zillow.com/homedetails/1482-Boston-St-Aurora-CO-80010/13036140_zpid/,34 days on Zillow From 2023-08-25,"4 bds2 ba2,184 sqft"
